field,value
topology.s[3030],0.73974609375
topology.s[3031],0.739990234375
topology.s[3032],0.740234375
topology.s[3033],0.740478515625
topology.s[3034],0.74072265625
topology.s[3035],0.740966796875
topology.s[3036],0.7412109375
topology.s[3037],0.741455078125
topology.s[3038],0.74169921875
topology.s[3039],0.741943359375
topology.s[3040],0.7421875
topology.s[3041],0.742431640625
topology.s[3042],0.74267578125
topology.s[3043],0.742919921875
topology.s[3044],0.7431640625
topology.s[3045],0.743408203125
topology.s[3046],0.74365234375
topology.s[3047],0.743896484375
topology.s[3048],0.744140625
topology.s[3049],0.744384765625
topology.s[3050],0.74462890625
topology.s[3051],0.744873046875
topology.s[3052],0.7451171875
topology.s[3053],0.745361328125
topology.s[3054],0.74560546875
topology.s[3055],0.745849609375
topology.s[3056],0.74609375
topology.s[3057],0.746337890625
topology.s[3058],0.74658203125
topology.s[3059],0.746826171875
topology.s[3060],0.7470703125
topology.s[3061],0.747314453125
topology.s[3062],0.74755859375
topology.s[3063],0.747802734375
topology.s[3064],0.748046875
topology.s[3065],0.748291015625
topology.s[3066],0.74853515625
topology.s[3067],0.748779296875
topology.s[3068],0.7490234375
topology.s[3069],0.749267578125
topology.s[3070],0.74951171875
topology.s[3071],0.749755859375
topology.s[3072],0.75
topology.s[3073],0.750244140625
topology.s[3074],0.75048828125
topology.s[3075],0.750732421875
topology.s[3076],0.7509765625
topology.s[3077],0.751220703125
topology.s[3078],0.75146484375
topology.s[3079],0.751708984375
topology.s[3080],0.751953125
topology.s[3081],0.752197265625
topology.s[3082],0.75244140625
topology.s[3083],0.752685546875
topology.s[3084],0.7529296875
topology.s[3085],0.753173828125
topology.s[3086],0.75341796875
topology.s[3087],0.753662109375
topology.s[3088],0.75390625
topology.s[3089],0.754150390625
topology.s[3090],0.75439453125
topology.s[3091],0.754638671875
topology.s[3092],0.7548828125
topology.s[3093],0.755126953125
topology.s[3094],0.75537109375
topology.s[3095],0.755615234375
topology.s[3096],0.755859375
topology.s[3097],0.756103515625
topology.s[3098],0.75634765625
topology.s[3099],0.756591796875
topology.s[3100],0.7568359375
topology.s[3101],0.757080078125
topology.s[3102],0.75732421875
topology.s[3103],0.757568359375
topology.s[3104],0.7578125
topology.s[3105],0.758056640625
topology.s[3106],0.75830078125
topology.s[3107],0.758544921875
topology.s[3108],0.7587890625
topology.s[3109],0.759033203125
topology.s[3110],0.75927734375
topology.s[3111],0.759521484375
topology.s[3112],0.759765625
topology.s[3113],0.760009765625
topology.s[3114],0.76025390625
topology.s[3115],0.760498046875
topology.s[3116],0.7607421875
topology.s[3117],0.760986328125
topology.s[3118],0.76123046875
topology.s[3119],0.761474609375
topology.s[3120],0.76171875
topology.s[3121],0.761962890625
topology.s[3122],0.76220703125
topology.s[3123],0.762451171875
topology.s[3124],0.7626953125
topology.s[3125],0.762939453125
topology.s[3126],0.76318359375
topology.s[3127],0.763427734375
topology.s[3128],0.763671875
topology.s[3129],0.763916015625
topology.s[3130],0.76416015625
topology.s[3131],0.764404296875
topology.s[3132],0.7646484375
topology.s[3133],0.764892578125
topology.s[3134],0.76513671875
topology.s[3135],0.765380859375
topology.s[3136],0.765625
topology.s[3137],0.765869140625
topology.s[3138],0.76611328125
topology.s[3139],0.766357421875
topology.s[3140],0.7666015625
topology.s[3141],0.766845703125
topology.s[3142],0.76708984375
topology.s[3143],0.767333984375
topology.s[3144],0.767578125
topology.s[3145],0.767822265625
topology.s[3146],0.76806640625
topology.s[3147],0.768310546875
topology.s[3148],0.7685546875
topology.s[3149],0.768798828125
topology.s[3150],0.76904296875
topology.s[3151],0.769287109375
topology.s[3152],0.76953125
topology.s[3153],0.769775390625
topology.s[3154],0.77001953125
topology.s[3155],0.770263671875
topology.s[3156],0.7705078125
topology.s[3157],0.770751953125
topology.s[3158],0.77099609375
topology.s[3159],0.771240234375
topology.s[3160],0.771484375
topology.s[3161],0.771728515625
topology.s[3162],0.77197265625
topology.s[3163],0.772216796875
topology.s[3164],0.7724609375
topology.s[3165],0.772705078125
topology.s[3166],0.77294921875
topology.s[3167],0.773193359375
topology.s[3168],0.7734375
topology.s[3169],0.773681640625
topology.s[3170],0.77392578125
topology.s[3171],0.774169921875
topology.s[3172],0.7744140625
topology.s[3173],0.774658203125
topology.s[3174],0.77490234375
topology.s[3175],0.775146484375
topology.s[3176],0.775390625
topology.s[3177],0.775634765625
topology.s[3178],0.77587890625
topology.s[3179],0.776123046875
topology.s[3180],0.7763671875
topology.s[3181],0.776611328125
topology.s[3182],0.77685546875
topology.s[3183],0.777099609375
topology.s[3184],0.77734375
topology.s[3185],0.777587890625
topology.s[3186],0.77783203125
topology.s[3187],0.778076171875
topology.s[3188],0.7783203125
topology.s[3189],0.778564453125
topology.s[3190],0.77880859375
topology.s[3191],0.779052734375
topology.s[3192],0.779296875
topology.s[3193],0.779541015625
topology.s[3194],0.77978515625
topology.s[3195],0.780029296875
topology.s[3196],0.7802734375
topology.s[3197],0.780517578125
topology.s[3198],0.78076171875
topology.s[3199],0.781005859375
topology.s[3200],0.78125
topology.s[3201],0.781494140625
topology.s[3202],0.78173828125
topology.s[3203],0.781982421875
topology.s[3204],0.7822265625
topology.s[3205],0.782470703125
topology.s[3206],0.78271484375
topology.s[3207],0.782958984375
topology.s[3208],0.783203125
topology.s[3209],0.783447265625
topology.s[3210],0.78369140625
topology.s[3211],0.783935546875
topology.s[3212],0.7841796875
topology.s[3213],0.784423828125
topology.s[3214],0.78466796875
topology.s[3215],0.784912109375
topology.s[3216],0.78515625
topology.s[3217],0.785400390625
topology.s[3218],0.78564453125
topology.s[3219],0.785888671875
topology.s[3220],0.7861328125
topology.s[3221],0.786376953125
topology.s[3222],0.78662109375
topology.s[3223],0.786865234375
topology.s[3224],0.787109375
topology.s[3225],0.787353515625
topology.s[3226],0.78759765625
topology.s[3227],0.787841796875
topology.s[3228],0.7880859375
topology.s[3229],0.788330078125
topology.s[3230],0.78857421875
topology.s[3231],0.788818359375
topology.s[3232],0.7890625
topology.s[3233],0.789306640625
topology.s[3234],0.78955078125
topology.s[3235],0.789794921875
topology.s[3236],0.7900390625
topology.s[3237],0.790283203125
topology.s[3238],0.79052734375
topology.s[3239],0.790771484375
topology.s[3240],0.791015625
topology.s[3241],0.791259765625
topology.s[3242],0.79150390625
topology.s[3243],0.791748046875
topology.s[3244],0.7919921875
topology.s[3245],0.792236328125
topology.s[3246],0.79248046875
topology.s[3247],0.792724609375
topology.s[3248],0.79296875
topology.s[3249],0.793212890625
topology.s[3250],0.79345703125
topology.s[3251],0.793701171875
topology.s[3252],0.7939453125
topology.s[3253],0.794189453125
topology.s[3254],0.79443359375
topology.s[3255],0.794677734375
topology.s[3256],0.794921875
topology.s[3257],0.795166015625
topology.s[3258],0.79541015625
topology.s[3259],0.795654296875
topology.s[3260],0.7958984375
topology.s[3261],0.796142578125
topology.s[3262],0.79638671875
topology.s[3263],0.796630859375
topology.s[3264],0.796875
topology.s[3265],0.797119140625
topology.s[3266],0.79736328125
topology.s[3267],0.797607421875
topology.s[3268],0.7978515625
topology.s[3269],0.798095703125
topology.s[3270],0.79833984375
topology.s[3271],0.798583984375
topology.s[3272],0.798828125
topology.s[3273],0.799072265625
topology.s[3274],0.79931640625
topology.s[3275],0.799560546875
topology.s[3276],0.7998046875
topology.s[3277],0.800048828125
topology.s[3278],0.80029296875
topology.s[3279],0.800537109375
topology.s[3280],0.80078125
topology.s[3281],0.801025390625
topology.s[3282],0.80126953125
topology.s[3283],0.801513671875
topology.s[3284],0.8017578125
topology.s[3285],0.802001953125
topology.s[3286],0.80224609375
topology.s[3287],0.802490234375
topology.s[3288],0.802734375
topology.s[3289],0.802978515625
topology.s[3290],0.80322265625
topology.s[3291],0.803466796875
topology.s[3292],0.8037109375
topology.s[3293],0.803955078125
topology.s[3294],0.80419921875
topology.s[3295],0.804443359375
topology.s[3296],0.8046875
topology.s[3297],0.804931640625
topology.s[3298],0.80517578125
topology.s[3299],0.805419921875
topology.s[3300],0.8056640625
topology.s[3301],0.805908203125
topology.s[3302],0.80615234375
topology.s[3303],0.806396484375
topology.s[3304],0.806640625
topology.s[3305],0.806884765625
topology.s[3306],0.80712890625
topology.s[3307],0.807373046875
topology.s[3308],0.8076171875
topology.s[3309],0.807861328125
topology.s[3310],0.80810546875
topology.s[3311],0.808349609375
topology.s[3312],0.80859375
topology.s[3313],0.808837890625
topology.s[3314],0.80908203125
topology.s[3315],0.809326171875
topology.s[3316],0.8095703125
topology.s[3317],0.809814453125
topology.s[3318],0.81005859375
topology.s[3319],0.810302734375
topology.s[3320],0.810546875
topology.s[3321],0.810791015625
topology.s[3322],0.81103515625
topology.s[3323],0.811279296875
topology.s[3324],0.8115234375
topology.s[3325],0.811767578125
topology.s[3326],0.81201171875
topology.s[3327],0.812255859375
topology.s[3328],0.8125
topology.s[3329],0.812744140625
topology.s[3330],0.81298828125
topology.s[3331],0.813232421875
topology.s[3332],0.8134765625
topology.s[3333],0.813720703125
topology.s[3334],0.81396484375
topology.s[3335],0.814208984375
topology.s[3336],0.814453125
topology.s[3337],0.814697265625
topology.s[3338],0.81494140625
topology.s[3339],0.815185546875
topology.s[3340],0.8154296875
topology.s[3341],0.815673828125
topology.s[3342],0.81591796875
topology.s[3343],0.816162109375
topology.s[3344],0.81640625
topology.s[3345],0.816650390625
topology.s[3346],0.81689453125
topology.s[3347],0.817138671875
topology.s[3348],0.8173828125
topology.s[3349],0.817626953125
topology.s[3350],0.81787109375
topology.s[3351],0.818115234375
topology.s[3352],0.818359375
topology.s[3353],0.818603515625
topology.s[3354],0.81884765625
topology.s[3355],0.819091796875
topology.s[3356],0.8193359375
topology.s[3357],0.819580078125
topology.s[3358],0.81982421875
topology.s[3359],0.820068359375
topology.s[3360],0.8203125
topology.s[3361],0.820556640625
topology.s[3362],0.82080078125
topology.s[3363],0.821044921875
topology.s[3364],0.8212890625
topology.s[3365],0.821533203125
topology.s[3366],0.82177734375
topology.s[3367],0.822021484375
topology.s[3368],0.822265625
topology.s[3369],0.822509765625
topology.s[3370],0.82275390625
topology.s[3371],0.822998046875
topology.s[3372],0.8232421875
topology.s[3373],0.823486328125
topology.s[3374],0.82373046875
topology.s[3375],0.823974609375
topology.s[3376],0.82421875
topology.s[3377],0.824462890625
topology.s[3378],0.82470703125
topology.s[3379],0.824951171875
topology.s[3380],0.8251953125
topology.s[3381],0.825439453125
topology.s[3382],0.82568359375
topology.s[3383],0.825927734375
topology.s[3384],0.826171875
topology.s[3385],0.826416015625
topology.s[3386],0.82666015625
topology.s[3387],0.826904296875
topology.s[3388],0.8271484375
topology.s[3389],0.827392578125
topology.s[3390],0.82763671875
topology.s[3391],0.827880859375
topology.s[3392],0.828125
topology.s[3393],0.828369140625
topology.s[3394],0.82861328125
topology.s[3395],0.828857421875
topology.s[3396],0.8291015625
topology.s[3397],0.829345703125
topology.s[3398],0.82958984375
topology.s[3399],0.829833984375
topology.s[3400],0.830078125
topology.s[3401],0.830322265625
topology.s[3402],0.83056640625
topology.s[3403],0.830810546875
topology.s[3404],0.8310546875
topology.s[3405],0.831298828125
topology.s[3406],0.83154296875
topology.s[3407],0.831787109375
topology.s[3408],0.83203125
topology.s[3409],0.832275390625
topology.s[3410],0.83251953125
topology.s[3411],0.832763671875
topology.s[3412],0.8330078125
topology.s[3413],0.833251953125
topology.s[3414],0.83349609375
topology.s[3415],0.833740234375
topology.s[3416],0.833984375
topology.s[3417],0.834228515625
topology.s[3418],0.83447265625
topology.s[3419],0.834716796875
topology.s[3420],0.8349609375
topology.s[3421],0.835205078125
topology.s[3422],0.83544921875
topology.s[3423],0.835693359375
topology.s[3424],0.8359375
topology.s[3425],0.836181640625
topology.s[3426],0.83642578125
topology.s[3427],0.836669921875
topology.s[3428],0.8369140625
topology.s[3429],0.837158203125
topology.s[3430],0.83740234375
topology.s[3431],0.837646484375
topology.s[3432],0.837890625
topology.s[3433],0.838134765625
topology.s[3434],0.83837890625
topology.s[3435],0.838623046875
topology.s[3436],0.8388671875
topology.s[3437],0.839111328125
topology.s[3438],0.83935546875
topology.s[3439],0.839599609375
topology.s[3440],0.83984375
topology.s[3441],0.840087890625
topology.s[3442],0.84033203125
topology.s[3443],0.840576171875
topology.s[3444],0.8408203125
topology.s[3445],0.841064453125
topology.s[3446],0.84130859375
topology.s[3447],0.841552734375
topology.s[3448],0.841796875
topology.s[3449],0.842041015625
topology.s[3450],0.84228515625
topology.s[3451],0.842529296875
topology.s[3452],0.8427734375
topology.s[3453],0.843017578125
topology.s[3454],0.84326171875
topology.s[3455],0.843505859375
topology.s[3456],0.84375
topology.s[3457],0.843994140625
topology.s[3458],0.84423828125
topology.s[3459],0.844482421875
topology.s[3460],0.8447265625
topology.s[3461],0.844970703125
topology.s[3462],0.84521484375
topology.s[3463],0.845458984375
topology.s[3464],0.845703125
topology.s[3465],0.845947265625
topology.s[3466],0.84619140625
topology.s[3467],0.846435546875
topology.s[3468],0.8466796875
topology.s[3469],0.846923828125
topology.s[3470],0.84716796875
topology.s[3471],0.847412109375
topology.s[3472],0.84765625
topology.s[3473],0.847900390625
topology.s[3474],0.84814453125
topology.s[3475],0.848388671875
topology.s[3476],0.8486328125
topology.s[3477],0.848876953125
topology.s[3478],0.84912109375
topology.s[3479],0.849365234375
topology.s[3480],0.849609375
topology.s[3481],0.849853515625
topology.s[3482],0.85009765625
topology.s[3483],0.850341796875
topology.s[3484],0.8505859375
topology.s[3485],0.850830078125
topology.s[3486],0.85107421875
topology.s[3487],0.851318359375
topology.s[3488],0.8515625
topology.s[3489],0.851806640625
topology.s[3490],0.85205078125
topology.s[3491],0.852294921875
topology.s[3492],0.8525390625
topology.s[3493],0.852783203125
topology.s[3494],0.85302734375
topology.s[3495],0.853271484375
